'y-axis saved as y
'x,TrBiI4_pure_ground_exported.raw_1,Diff,Ycalc
47.3434065,120,0.0268788111,119.973121
47.3638418,103,-11.1053157,114.105316
47.3842771,135,26.5025287,108.497471
47.4047124,113,8.08615029,104.91385
47.4251477,114,10.2882647,103.711735
47.445583,119,14.3022514,104.697749
47.4660184,120,12.2279757,107.772024
47.4864537,113,-0.0279251936,113.027925
47.506889,102,-18.4120772,120.412077
47.5273243,138,8.95235446,129.047646
47.5477596,127,-9.62533035,136.62533
47.5681949,152,11.3835922,140.616408
47.5886303,149,8.21175007,140.78825
47.6090656,141,1.24237353,139.757626
47.6295009,136,-3.59359171,139.593592
47.6499362,137,-3.36935361,140.369354
47.6703715,145,4.23951498,140.760485
47.6908068,153,13.8731846,139.126815
47.7112422,136,0.948850115,135.05115
47.7316775,138,8.32598131,129.674019
47.7521128,112,-12.2120689,124.212069
47.7725481,104,-15.1246275,119.124627
47.7929834,93,-21.3805267,114.380527
47.8134187,105,-4.98341367,109.983414
47.8338541,114,8.03630464,105.963695
47.8542894,93,-9.35337269,102.353373
47.8747247,102,2.65724376,99.3427562
47.89516,112,15.1647722,96.8352278
47.9155953,90,-4.88021514,94.8802151
47.9360306,113,19.5682259,93.4317741
47.9564659,93,0.522175399,92.4778246
47.9769013,124,31.9387187,92.0612813
47.9973366,116,23.8261548,92.1738452
48.0177719,91,-1.80622899,92.806229
48.0382072,107,13.0567872,93.9432128
48.0586425,92,-3.54620748,95.5462075
48.0790778,118,20.3712867,97.6287133
48.0995132,100,-0.0948653292,100.094865
48.1199485,111,8.16013649,102.839864
48.1403838,101,-4.65650632,105.656506
48.1608191,128,20.038381,107.961619
48.1812544,110,0.783868181,109.216132
48.2016897,129,19.5236174,109.476383
48.2221251,110,0.387099626,109.6129
48.2425604,115,4.5691659,110.430834
48.2629957,102,-10.2388593,112.238859
48.283431,124,9.02789973,114.9721
48.3038663,127,8.60292048,118.39708
48.3243016,125,2.48070801,122.519292
48.344737,131,3.15182175,127.848178
48.3651723,138,2.8820194,135.117981
48.3856076,148,2.85102604,145.148974
48.4060429,143,-16.3882617,159.388262
48.4264782,153,-27.6965006,180.696501
48.4469135,192,-20.6217478,212.621748
48.4673489,239,-15.5507253,254.550725
48.4877842,223,-70.1074555,293.107455
48.5082195,267,-36.3750553,303.375055
48.5286548,240,-41.632609,281.632609
48.5490901,219,-34.6417911,253.641791
48.5695254,200,-37.5700779,237.570078
48.5899608,172,-63.7957534,235.795753
48.6103961,216,-25.0121999,241.0122
48.6308314,202,-37.3955404,239.39554
48.6512667,182,-39.7651265,221.765126
48.671702,176,-19.9233447,195.923345
48.6921373,164,-8.57566401,172.575664
48.7125727,156,1.08924705,154.910753
48.733008,138,-3.87740811,141.877408
48.7534433,103,-28.7333809,131.733381
48.7738786,113,-10.4105598,123.41056
48.7943139,118,1.54493945,116.455061
48.8147492,99,-11.6269781,110.626978
48.8351846,109,3.28481032,105.71519
48.8556199,102,0.18166725,101.818333
48.8760552,93,-5.72592953,98.7259295
48.8964905,110,13.7101841,96.2898159
48.9169258,101,6.57690983,94.4230902
48.9373611,103,9.86356591,93.1364341
48.9577965,114,21.4746337,92.5253663
48.9782318,113,19.9960441,93.0039559
48.9986671,93,-2.77105025,95.7710502
49.0191024,111,7.959939,103.040061
49.0395377,126,9.15923609,116.840764
49.059973,135,-0.276757157,135.276757
49.0804084,147,-1.13684701,148.136847
49.1008437,125,-18.3374884,143.337488
49.121279,117,-9.49195629,126.491956
49.1417143,109,-3.34720406,112.347204
49.1621496,135,27.5588958,107.441104
49.1825849,140,29.0447775,110.955222
49.2030203,103,-14.4255786,117.425579
49.2234556,104,-14.7296656,118.729666
49.2438909,104,-8.0235322,112.023532
49.2643262,116,12.8789602,103.12104
49.2847615,116,19.3009162,96.6990838
49.3051968,88,-5.65849202,93.658492
49.3256322,96,2.91388937,93.0861106
49.3460675,107,13.1912702,93.8087298
49.3665028,94,-1.16368291,95.1636829
49.3869381,98,1.0390069,96.9609931
49.4073734,98,-1.01235253,99.0123525
49.4278087,100,-0.945136985,100.945137
49.4482441,117,14.3014558,102.698544
49.4686794,124,19.4680674,104.531933
49.4891147,112,5.32319575,106.676804
49.50955,109,-0.0996283574,109.099628
49.5299853,110,-1.53688066,111.536881
49.5504206,98,-15.831098,113.831098
49.570856,138,21.8414417,116.158558
49.5912913,125,6.4752151,118.524785
49.6117266,128,7.1695489,120.830451
49.6321619,121,-2.06885735,123.068857
49.6525972,151,25.7073268,125.292673
49.6730325,137,9.42406992,127.57593
49.6934679,123,-7.01027804,130.010278
49.7139032,127,-5.54547282,132.545473
49.7343385,144,8.77122642,135.228774
49.7547738,159,19.9322604,139.06774
49.7752091,162,15.4380001,146.562
49.7956444,162,2.25257083,159.747429
49.8160798,157,-19.428707,176.428707
49.8365151,172,-14.1155526,186.115553
49.8569504,170,-8.40545493,178.405455
49.8773857,160,-0.261512128,160.261512
49.897821,175,29.6932259,145.306774
49.9182563,151,11.6503331,139.349667
49.9386917,146,4.4627038,141.537296
49.959127,120,-26.6720037,146.672004
49.9795623,141,-6.17786241,147.177862
49.9999976,121,-19.2809609,140.280961
